task,condition,seed,phase,episode,success,obstacles_passed,steps,death,return,action_entropy,state_dependence,state_dependence_definition,action_counts,returns,attempted_returns,bricks_destroyed,interceptions,misses,completion,food,length
flappy,biological,2,before,24,0.0,0,10,boundary,-0.91808,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[10, 0]",,,,,,,,
flappy,biological,2,before,25,0.0,0,10,boundary,-0.91808,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[10, 0]",,,,,,,,
flappy,biological,2,before,26,0.0,0,10,boundary,-0.91808,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[10, 0]",,,,,,,,
flappy,biological,2,before,27,0.0,0,10,boundary,-0.91808,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[10, 0]",,,,,,,,
flappy,biological,2,before,28,0.0,0,10,boundary,-0.9153643460200023,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[10, 0]",,,,,,,,
flappy,biological,2,before,29,0.0,0,10,boundary,-0.9118153575498091,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[10, 0]",,,,,,,,
flappy,biological,2,before,30,0.0,0,10,boundary,-0.91808,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[10, 0]",,,,,,,,
flappy,biological,2,before,31,0.0,0,10,boundary,-0.91808,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[10, 0]",,,,,,,,
flappy,biological,2,before,32,0.0,0,10,boundary,-0.91808,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[10, 0]",,,,,,,,
flappy,biological,2,before,33,0.0,0,10,boundary,-0.91808,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[10, 0]",,,,,,,,
flappy,biological,2,before,34,0.0,0,10,boundary,-0.9124564356981755,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[10, 0]",,,,,,,,
flappy,biological,2,before,35,0.0,0,10,boundary,-0.91808,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[10, 0]",,,,,,,,
flappy,biological,2,before,36,0.0,0,10,boundary,-0.9152352522413237,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[10, 0]",,,,,,,,
flappy,biological,2,before,37,0.0,0,10,boundary,-0.91808,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[10, 0]",,,,,,,,
flappy,biological,2,before,38,0.0,0,10,boundary,-0.91808,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[10, 0]",,,,,,,,
flappy,biological,2,before,39,0.0,0,10,boundary,-0.9092162064069841,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[10, 0]",,,,,,,,
flappy,biological,2,after,0,0.0,0,20,boundary,-0.8164752686761108,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,2,after,1,0.0,0,20,boundary,-0.8106630231573899,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,2,after,2,0.0,0,20,boundary,-0.8188,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,2,after,3,0.0,0,20,boundary,-0.8171860785797713,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,2,after,4,0.0,0,20,boundary,-0.8188,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,2,after,5,0.0,0,20,boundary,-0.8135647035609789,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,2,after,6,0.0,0,20,boundary,-0.8159305214449197,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,2,after,7,0.0,0,20,boundary,-0.81511997568093,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,2,after,8,0.0,0,20,boundary,-0.8126420247068701,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,2,after,9,0.0,0,20,boundary,-0.8153364895713242,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,2,after,10,0.0,0,20,boundary,-0.8109145992978422,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,2,after,11,0.0,0,20,boundary,-0.8166449337472191,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,2,after,12,0.0,0,20,boundary,-0.8188,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,2,after,13,0.0,0,20,boundary,-0.8188,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,2,after,14,0.0,0,20,boundary,-0.8188,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,2,after,15,0.0,0,20,boundary,-0.8188,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,2,after,16,0.0,0,20,boundary,-0.8141289763383194,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,2,after,17,0.0,0,20,boundary,-0.8188,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,2,after,18,0.0,0,20,boundary,-0.8188,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,2,after,19,0.0,0,20,boundary,-0.8188,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,2,after,20,0.0,0,20,boundary,-0.8188,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,2,after,21,0.0,0,20,boundary,-0.8188,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,2,after,22,0.0,0,20,boundary,-0.8129493371162472,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,2,after,23,0.0,0,20,boundary,-0.8148948441267595,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,2,after,24,0.0,0,20,boundary,-0.8188,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,2,after,25,0.0,0,20,boundary,-0.8188,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,2,after,26,0.0,0,20,boundary,-0.8188,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,2,after,27,0.0,0,20,boundary,-0.8188,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,2,after,28,0.0,0,20,boundary,-0.8160843460200022,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,2,after,29,0.0,0,20,boundary,-0.8125353575498091,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,2,after,30,0.0,0,20,boundary,-0.8188,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,2,after,31,0.0,0,20,boundary,-0.8188,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,2,after,32,0.0,0,20,boundary,-0.8188,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,2,after,33,0.0,0,20,boundary,-0.8188,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,2,after,34,0.0,0,20,boundary,-0.8131764356981754,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,2,after,35,0.0,0,20,boundary,-0.8188,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,2,after,36,0.0,0,20,boundary,-0.8159552522413238,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,2,after,37,0.0,0,20,boundary,-0.8188,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,2,after,38,0.0,0,20,boundary,-0.8188,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,2,after,39,0.0,0,20,boundary,-0.809936206406984,0.19851524334587062,0.050000000000000044,"action-diversity proxy, not a causal state-dependence test","[19, 1]",,,,,,,,
flappy,biological,2,random,0,0.0,0,13,boundary,-0.8892,0.6901856760188022,0.46153846153846156,"action-diversity proxy, not a causal state-dependence test","[6, 7]",,,,,,,,
flappy,biological,2,random,1,0.0,0,13,boundary,-0.88924,0.5402041423888588,0.23076923076923073,"action-diversity proxy, not a causal state-dependence test","[10, 3]",,,,,,,,
flappy,biological,2,random,2,0.0,0,11,boundary,-0.9067497385252318,0.6554817739013907,0.36363636363636365,"action-diversity proxy, not a causal state-dependence test","[4, 7]",,,,,,,,
flappy,biological,2,random,3,0.0,0,17,boundary,-0.84868,0.6914160776171163,0.47058823529411764,"action-diversity proxy, not a causal state-dependence test","[9, 8]",,,,,,,,
flappy,biological,2,random,4,0.0,0,10,boundary,-0.9180339081319132,0.6108643020548915,0.30000000000000004,"action-diversity proxy, not a causal state-dependence test","[3, 7]",,,,,,,,
flappy,biological,2,random,5,0.0,0,10,boundary,-0.91882,0.6730116670092545,0.4,"action-diversity proxy, not a causal state-dependence test","[4, 6]",,,,,,,,
flappy,biological,2,random,6,0.0,0,10,boundary,-0.91864,0.6931471805599433,0.5,"action-diversity proxy, not a causal state-dependence test","[5, 5]",,,,,,,,
flappy,biological,2,random,7,0.0,0,16,boundary,-0.8584999999999999,0.6615632381579801,0.375,"action-diversity proxy, not a causal state-dependence test","[10, 6]",,,,,,,,
flappy,biological,2,random,8,0.0,0,10,boundary,-0.91864,0.6730116670092545,0.4,"action-diversity proxy, not a causal state-dependence test","[4, 6]",,,,,,,,
flappy,biological,2,random,9,0.0,0,14,boundary,-0.87908,0.6829081047004697,0.4285714285714286,"action-diversity proxy, not a causal state-dependence test","[8, 6]",,,,,,,,
flappy,biological,2,random,10,0.0,0,10,boundary,-0.91882,0.6730116670092545,0.4,"action-diversity proxy, not a causal state-dependence test","[6, 4]",,,,,,,,
flappy,biological,2,random,11,0.0,0,12,boundary,-0.89938,0.6791932659915236,0.41666666666666663,"action-diversity proxy, not a causal state-dependence test","[7, 5]",,,,,,,,
flappy,biological,2,random,12,0.0,0,12,boundary,-0.8968071269089422,0.6365141682948108,0.33333333333333337,"action-diversity proxy, not a causal state-dependence test","[4, 8]",,,,,,,,
flappy,biological,2,random,13,0.0,0,10,boundary,-0.9134470953223327,0.6730116670092545,0.4,"action-diversity proxy, not a causal state-dependence test","[4, 6]",,,,,,,,
flappy,biological,2,random,14,0.0,0,13,boundary,-0.8852759338728567,0.6662784424146739,0.3846153846153846,"action-diversity proxy, not a causal state-dependence test","[8, 5]",,,,,,,,
flappy,biological,2,random,15,0.0,0,11,boundary,-0.9081827663102926,0.6554817739013907,0.36363636363636365,"action-diversity proxy, not a causal state-dependence test","[4, 7]",,,,,,,,
flappy,biological,2,random,16,0.0,0,13,boundary,-0.8892,0.6901856760188022,0.46153846153846156,"action-diversity proxy, not a causal state-dependence test","[7, 6]",,,,,,,,
flappy,biological,2,random,17,0.0,0,13,boundary,-0.8870753571303117,0.6901856760188022,0.46153846153846156,"action-diversity proxy, not a causal state-dependence test","[7, 6]",,,,,,,,
flappy,biological,2,random,18,0.0,0,18,boundary,-0.8387077029881139,0.6682484776645365,0.38888888888888884,"action-diversity proxy, not a causal state-dependence test","[11, 7]",,,,,,,,
flappy,biological,2,random,19,0.0,0,11,boundary,-0.906284107652011,0.6890092384766566,0.4545454545454546,"action-diversity proxy, not a causal state-dependence test","[6, 5]",,,,,,,,
flappy,biological,2,random,20,0.0,0,16,boundary,-0.8501625701837263,0.6210863745552431,0.3125,"action-diversity proxy, not a causal state-dependence test","[11, 5]",,,,,,,,
flappy,biological,2,random,21,0.0,0,10,boundary,-0.9139963683727299,0.6108643020548915,0.30000000000000004,"action-diversity proxy, not a causal state-dependence test","[3, 7]",,,,,,,,
flappy,biological,2,random,22,0.0,0,19,boundary,-0.82852,0.6917614988524158,0.4736842105263158,"action-diversity proxy, not a causal state-dependence test","[10, 9]",,,,,,,,
flappy,biological,2,random,23,0.0,0,19,boundary,-0.82944,0.6581099875431123,0.368421052631579,"action-diversity proxy, not a causal state-dependence test","[12, 7]",,,,,,,,
flappy,biological,2,random,24,0.0,0,15,boundary,-0.8590857661875515,0.6730116670092545,0.4,"action-diversity proxy, not a causal state-dependence test","[9, 6]",,,,,,,,
flappy,biological,2,random,25,0.0,0,11,boundary,-0.9047931000508557,0.6890092384766566,0.4545454545454546,"action-diversity proxy, not a causal state-dependence test","[5, 6]",,,,,,,,
flappy,biological,2,random,26,0.0,0,14,boundary,-0.8720227978807985,0.6931471805599433,0.5,"action-diversity proxy, not a causal state-dependence test","[7, 7]",,,,,,,,
flappy,biological,2,random,27,0.0,0,11,boundary,-0.9033590218706009,0.6890092384766566,0.4545454545454546,"action-diversity proxy, not a causal state-dependence test","[6, 5]",,,,,,,,
flappy,biological,2,random,28,0.0,0,12,boundary,-0.89918,0.5623351446188063,0.25,"action-diversity proxy, not a causal state-dependence test","[3, 9]",,,,,,,,
flappy,biological,2,random,29,0.0,0,10,boundary,-0.91936,0.6108643020548915,0.30000000000000004,"action-diversity proxy, not a causal state-dependence test","[3, 7]",,,,,,,,
flappy,biological,2,random,30,0.0,0,13,boundary,-0.8872964862739685,0.6901856760188022,0.46153846153846156,"action-diversity proxy, not a causal state-dependence test","[7, 6]",,,,,,,,
flappy,biological,2,random,31,0.0,0,11,boundary,-0.9032602642095191,0.6554817739013907,0.36363636363636365,"action-diversity proxy, not a causal state-dependence test","[4, 7]",,,,,,,,
flappy,biological,2,random,32,0.0,0,10,boundary,-0.9174891683845134,0.6730116670092545,0.4,"action-diversity proxy, not a causal state-dependence test","[4, 6]",,,,,,,,
flappy,biological,2,random,33,0.0,0,10,boundary,-0.9110049077344126,0.6931471805599433,0.5,"action-diversity proxy, not a causal state-dependence test","[5, 5]",,,,,,,,
flappy,biological,2,random,34,0.0,0,14,boundary,-0.87924,0.6931471805599433,0.5,"action-diversity proxy, not a causal state-dependence test","[7, 7]",,,,,,,,
flappy,biological,2,random,35,0.0,0,14,boundary,-0.8754272551103435,0.6829081047004697,0.4285714285714286,"action-diversity proxy, not a causal state-dependence test","[6, 8]",,,,,,,,
flappy,biological,2,random,36,0.0,0,16,boundary,-0.85944,0.6210863745552431,0.3125,"action-diversity proxy, not a causal state-dependence test","[11, 5]",,,,,,,,
flappy,biological,2,random,37,0.0,0,13,boundary,-0.8800821658247929,0.6901856760188022,0.46153846153846156,"action-diversity proxy, not a causal state-dependence test","[7, 6]",,,,,,,,
flappy,biological,2,random,38,0.0,0,11,boundary,-0.908452503158188,0.6890092384766566,0.4545454545454546,"action-diversity proxy, not a causal state-dependence test","[6, 5]",,,,,,,,
